$GPGGA,172145.800,3732.5923,N,12216.0033,W,2,7,1.11,9.7,M,-25.6,M,0000,0000*6B
$GPGGA,172146.000,3732.5920,N,12216.0022,W,2,7,1.11,9.7,M,-25.6,M,0000,0000*63
$GPGGA,172146.200,3732.5917,N,12216.0012,W,2,7,1.11,9.6,M,-25.6,M,0000,0000*67
$GPGGA,172146.400,3732.5914,N,12216.0002,W,2,7,1.11,9.6,M,-25.6,M,0000,0000*63
$GPGGA,172146.600,3732.5911,N,12215.9992,W,2,8,1.07,9.6,M,-25.6,M,0000,0000*66
$GPGGA,172146.800,3732.5908,N,12215.9982,W,2,8,1.07,9.5,M,-25.6,M,0000,0000*62
$GPGGA,172147.000,3732.5905,N,12215.9972,W,2,8,1.07,9.5,M,-25.6,M,0000,0000*69
$GPGGA,172147.200,3732.5903,N,12215.9963,W,2,8,1.07,9.5,M,-25.6,M,0000,0000*6D
$GPGGA,172147.400,3732.5900,N,12215.9954,W,2,8,1.07,9.4,M,-25.6,M,0000,0000*6D
$GPGGA,172147.600,3732.5898,N,12215.9945,W,2,8,1.07,9.4,M,-25.6,M,0000,0000*6F
$GPGGA,172147.800,3732.5897,N,12215.9937,W,2,8,1.07,9.3,M,-25.6,M,0000,0000*6C
$GPGGA,172148.000,3732.5895,N,12215.9928,W,2,8,1.07,9.3,M,-25.6,M,0000,0000*67
$GPGGA,172148.200,3732.5894,N,12215.9921,W,2,8,1.07,9.3,M,-25.6,M,0000,0000*6D
$GPGGA,172148.400,3732.5892,N,12215.9913,W,2,8,1.07,9.2,M,-25.6,M,0000,0000*6D
$GPGGA,172148.600,3732.5891,N,12215.9908,W,2,8,1.07,9.2,M,-25.6,M,0000,0000*66
$GPGGA,172148.800,3732.5890,N,12215.9903,W,2,8,1.07,9.1,M,-25.6,M,0000,0000*61
$GPGGA,172149.000,3732.5889,N,12215.9898,W,2,8,1.07,9.1,M,-25.6,M,0000,0000*63
$GPGGA,172149.200,3732.5888,N,12215.9894,W,2,8,1.07,9.1,M,-25.6,M,0000,0000*6C
$GPGGA,172149.400,3732.5887,N,12215.9890,W,2,8,1.07,9.0,M,-25.6,M,0000,0000*60
$GPGGA,172149.600,3732.5885,N,12215.9886,W,2,8,1.07,9.0,M,-25.6,M,0000,0000*67
$GPGGA,172149.800,3732.5884,N,12215.9883,W,2,8,1.07,8.9,M,-25.6,M,0000,0000*65
$GPGGA,172150.000,3732.5884,N,12215.9879,W,2,8,1.07,8.9,M,-25.6,M,0000,0000*60
$GPGGA,172150.200,3732.5883,N,12215.9876,W,2,9,0.95,8.9,M,-25.6,M,0000,0000*61
$GPGGA,172150.400,3732.5882,N,12215.9872,W,2,9,0.95,8.7,M,-25.6,M,0000,0000*6C
$GPGGA,172150.600,3732.5881,N,12215.9868,W,2,9,0.95,8.6,M,-25.6,M,0000,0000*67
$GPGGA,172150.800,3732.5880,N,12215.9865,W,2,9,0.95,8.3,M,-25.6,M,0000,0000*60
$GPGGA,172151.000,3732.5879,N,12215.9862,W,2,9,0.95,8.2,M,-25.6,M,0000,0000*69
$GPGGA,172151.200,3732.5878,N,12215.9858,W,2,9,0.95,8.2,M,-25.6,M,0000,0000*63
$GPGGA,172151.400,3732.5876,N,12215.9854,W,2,9,0.95,8.1,M,-25.6,M,0000,0000*64
